豆瓣图书标签: 文学,希瓦娜‧达玛利 / 景翔 / 河南文艺出版社 / 2009-7 / 26.80元,最后的精灵,8.3,(1524人评价)
豆瓣图书标签: 散文,[美] 约瑟夫·布罗茨基 / 黄灿然 / 浙江文艺出版社 / 2014-9-1 / CNY 45.00,小于一,8.8,(1902人评价)
豆瓣图书标签: 散文,[葡萄牙]费尔南多·佩索阿 / 韩少功 / 上海文艺出版社 / 1995年5月第一版 / 35.0,惶然录,9.0,(3347人评价)
豆瓣图书标签: 散文,木心 / 广西师范大学出版社 / 2007-1 / 18.00,素履之往,8.7,(6946人评价)
豆瓣图书标签: 散文,罗南 / 广西师范大学出版社 / 2017-7 / 28.00,穿过圩场,8.9,(36人评价)
豆瓣图书标签: 散文,三毛 / 北京十月文艺出版社 / 2007-6 / 28.00元,梦里花落知多少,8.9,(30171人评价)
豆瓣图书标签: 散文,梁实秋 / 山东画报出版社 / 2005-02 / 17.00,雅舍谈吃,8.8,(5158人评价)
豆瓣图书标签: 散文,李娟 / 万卷出版公司 / 2010-6 / 25.00元,阿勒泰的角落,9.0,(7132人评价)
豆瓣图书标签: 散文,汪曾祺 / 北方文艺出版社 / 2006年1月1日 / 19.80元,汪曾祺谈吃,8.9,(2553人评价)
豆瓣图书标签: 散文,高尔泰 / 花城出版社 / 2004-11-03 / 20.00,寻找家园,9.3,(4057人评价)
豆瓣图书标签: 散文,阿城 / 北京燕山出版社 / 2011-3 / 25.00元,阿城精选集,9.1,(4481人评价)
豆瓣图书标签: 散文,傅真 / 中信出版社 / 2014-8 / CNY 39.80,泛若不系之舟,8.6,(5323人评价)
豆瓣图书标签: 散文,[日] 高村光太郎 / 王珏 / 云南人民出版社 / 2017-1 / 32.00元,山之四季,7.9,(2138人评价)
豆瓣图书标签: 散文,汪曾祺 / 生活·读书·新知三联书店 / 2010-1-1 / 25.00元,岁朝清供,9.2,(3150人评价)
豆瓣图书标签: 散文,[美] 大卫·福斯特·华莱士 / 林晓筱 / 湖南文艺出版社 / 2017-1 / 52.00元,所谓好玩的事，我再也不做了,7.6,(354人评价)
豆瓣图书标签: 散文,三毛 / 哈尔滨出版社 / 2003-6 / 15.80元,哭泣的骆驼,8.9,(31339人评价)
豆瓣图书标签: 散文,汪曾祺 / 人民文学出版社 / 2005-5 / 21.00元,汪曾祺散文,9.2,(2240人评价)
豆瓣图书标签: 散文,龙应台、[德] 安德烈 / 人民文学出版社 / 2008-12 / 26.00,亲爱的安德烈,8.7,(58487人评价)
